,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2011-12-15,80.139999,83.809998,79.970001,83.470001,76.960136,9170500.0,9170500.0,3.33,4.155,82.41667,"December 15, 11",0.04155
2011-12-14,78.669998,79.07,76.949997,77.290001,71.262093,4152100.0,4152100.0,-1.38,-1.754,77.77,"December 14, 11",-0.01754
2011-12-13,82.089996,82.410004,78.290001,78.959999,72.801865,3509400.0,3509400.0,-3.13,-3.813,79.88667,"December 13, 11",-0.03813
2011-12-12,81.940002,82.18,80.949997,81.629997,75.263634,2377800.0,2377800.0,-0.31001,-0.378,81.58666,"December 12, 11",-0.00378
2011-12-09,82.690002,83.639999,82.019997,83.239998,76.74807,1803400.0,1803400.0,0.55,0.665,82.96666,"December 09, 11",0.00665
2011-12-08,83.510002,84.43,82.18,82.470001,75.918251,2654100.0,2654100.0,-1.04,-1.245,83.02667,"December 08, 11",-0.01245
2011-12-07,82.480003,84.660004,82.050003,84.190002,77.501602,2450100.0,2450100.0,1.71,2.073,83.63334,"December 07, 11",0.02073
2011-12-06,83.43,83.529999,82.099998,82.669998,76.102371,2109400.0,2109400.0,-0.76,-0.911,82.76667,"December 06, 11",-0.00911
2011-12-05,83.860001,84.220001,82.379997,83.199997,76.590263,2709800.0,2709800.0,-0.66,-0.787,83.26667,"December 05, 11",-0.00787
2011-12-02,83.169998,83.459999,81.959999,82.139999,75.614464,2646500.0,2646500.0,-1.03,-1.238,82.52,"December 02, 11",-0.01238
2011-12-01,82.519997,82.75,81.610001,82.029999,75.513214,2110000.0,2110000.0,-0.49,-0.594,82.13,"December 01, 11",-0.00594
2011-11-30,81.360001,83.199997,81.099998,83.080002,76.479805,3545100.0,3545100.0,1.72,2.114,82.46,"November 30, 11",0.02114
2011-11-29,79.470001,80.379997,78.410004,78.580002,72.337303,2683100.0,2683100.0,-0.89,-1.12,79.12333,"November 29, 11",-0.0112
2011-11-28,78.760002,80.519997,78.309998,78.93,72.659477,2627300.0,2627300.0,0.17,0.216,79.25333,"November 28, 11",0.00216
2011-11-25,76.5,77.379997,76.059998,76.080002,70.035904,1005200.0,1005200.0,-0.42,-0.549,76.50667,"November 25, 11",-0.00549
2011-11-23,77.370003,77.739998,76.330002,76.559998,70.477783,2053100.0,2053100.0,-0.81001,-1.047,76.87667,"November 23, 11",-0.01047
2011-11-22,79.040001,79.370003,77.949997,78.209999,71.996696,1598200.0,1598200.0,-0.83,-1.05,78.51,"November 22, 11",-0.0105
2011-11-21,79.519997,80.0,78.220001,79.379997,73.07373,2036000.0,2036000.0,-0.14,-0.176,79.2,"November 21, 11",-0.00176
2011-11-18,81.190002,82.160004,80.800003,81.220001,74.767586,2239700.0,2239700.0,0.03,0.037,81.39334,"November 18, 11",0.00037
2011-11-17,81.330002,82.010002,79.68,80.279999,73.902222,2236200.0,2236200.0,-1.05,-1.291,80.65667,"November 17, 11",-0.01291
2011-11-16,81.800003,83.120003,81.419998,81.489998,75.016106,1911400.0,1911400.0,-0.31001,-0.379,82.01,"November 16, 11",-0.00379
2011-11-15,81.57,83.449997,81.150002,82.639999,76.074753,2675800.0,2675800.0,1.07,1.312,82.41333,"November 15, 11",0.01312
2011-11-14,81.620003,82.370003,80.779999,81.410004,74.942505,1203200.0,1203200.0,-0.21,-0.257,81.52,"November 14, 11",-0.00257
2011-11-11,81.360001,82.389999,81.120003,82.230003,75.697334,1814700.0,1814700.0,0.87,1.069,81.91334,"November 11, 11",0.01069
2011-11-10,80.349998,80.599998,79.400002,80.120003,73.754936,1866800.0,1866800.0,-0.23,-0.286,80.04,"November 10, 11",-0.00286
2011-11-09,81.400002,81.489998,78.849998,79.349998,73.046112,2199400.0,2199400.0,-2.05,-2.518,79.89666,"November 09, 11",-0.02518
2011-11-08,82.379997,83.129997,81.260002,83.010002,76.415344,1552000.0,1552000.0,0.63,0.765,82.46667,"November 08, 11",0.00765
2011-11-07,82.040001,82.860001,80.599998,81.93,75.421188,1867200.0,1867200.0,-0.11,-0.134,81.79667,"November 07, 11",-0.00134
2011-11-04,81.790001,82.209999,80.309998,82.010002,75.49482,1634300.0,1634300.0,0.22,0.269,81.51,"November 04, 11",0.00269
2011-11-03,81.540001,82.529999,80.349998,82.339996,75.798584,1781900.0,1781900.0,0.79999,0.981,81.74,"November 03, 11",0.00981
2011-11-02,80.900002,81.339996,79.529999,80.57,74.169197,1952900.0,1952900.0,-0.33,-0.408,80.48,"November 02, 11",-0.00408
2011-11-01,78.910004,80.629997,78.610001,79.57,73.24865,2703800.0,2703800.0,0.66,0.836,79.60333,"November 01, 11",0.00836
2011-10-31,83.419998,84.160004,81.800003,81.830002,75.329117,2542900.0,2542900.0,-1.59,-1.906,82.59667,"October 31, 11",-0.01906
2011-10-28,84.400002,85.0,83.309998,84.25,77.556847,2882400.0,2882400.0,-0.15,-0.178,84.18667,"October 28, 11",-0.00178
2011-10-27,83.510002,85.75,82.93,84.730003,77.998726,4106700.0,4106700.0,1.22,1.461,84.47,"October 27, 11",0.01461
2011-10-26,81.949997,82.199997,79.940002,81.360001,74.896454,2958000.0,2958000.0,-0.59,-0.72,81.16667,"October 26, 11",-0.0072
2011-10-25,80.510002,81.860001,79.199997,80.720001,74.307297,3689200.0,3689200.0,0.21,0.261,80.59333,"October 25, 11",0.00261
2011-10-24,79.900002,82.400002,79.900002,81.519997,75.043739,3549200.0,3549200.0,1.62,2.028,81.27333,"October 24, 11",0.02028
2011-10-21,77.419998,79.919998,77.18,79.339996,73.036942,4153200.0,4153200.0,1.92,2.48,78.81333,"October 21, 11",0.0248
2011-10-20,75.330002,76.82,74.959999,76.589996,70.505402,2634400.0,2634400.0,1.25999,1.673,76.12333,"October 20, 11",0.01673
2011-10-19,75.690002,76.150002,74.970001,75.279999,69.299469,2037300.0,2037300.0,-0.41,-0.542,75.46667,"October 19, 11",-0.00542
2011-10-18,73.839996,76.559998,73.470001,75.620003,69.612442,2486000.0,2486000.0,1.78001,2.411,75.21667,"October 18, 11",0.02411
2011-10-17,75.470001,75.550003,73.650002,73.970001,68.093544,2543600.0,2543600.0,-1.5,-1.988,74.39,"October 17, 11",-0.01988
2011-10-14,74.760002,75.82,74.650002,75.739998,69.722893,2272800.0,2272800.0,0.98,1.311,75.40333,"October 14, 11",0.01311
2011-10-13,74.419998,74.419998,73.260002,73.870003,68.001472,3055800.0,3055800.0,-0.55,-0.739,73.85,"October 13, 11",-0.00739
2011-10-12,73.980003,76.129997,73.82,75.18,69.207397,3034800.0,3034800.0,1.2,1.622,75.04333,"October 12, 11",0.01622
2011-10-11,73.25,73.699997,72.599998,73.43,67.596428,2055700.0,2055700.0,0.18,0.246,73.24333,"October 11, 11",0.00246
2011-10-10,72.459999,73.629997,72.010002,73.620003,67.771339,1957800.0,1957800.0,1.16,1.601,73.08667,"October 10, 11",0.01601
2011-10-07,72.309998,72.459999,70.879997,71.059998,65.414711,3389600.0,3389600.0,-1.25,-1.729,71.46666,"October 07, 11",-0.01729
2011-10-06,70.110001,72.519997,69.330002,72.199997,66.464127,3260900.0,3260900.0,2.09,2.981,71.35,"October 06, 11",0.02981
2011-10-05,68.040001,70.919998,67.68,70.410004,64.81636,4889800.0,4889800.0,2.37,3.483,69.67,"October 05, 11",0.03483
2011-10-04,64.18,67.910004,64.07,67.860001,62.468937,4400000.0,4400000.0,3.68,5.734,66.61334,"October 04, 11",0.05734
2011-10-03,66.900002,67.919998,64.970001,65.150002,59.974228,4643600.0,4643600.0,-1.75,-2.616,66.01333,"October 03, 11",-0.02616
2011-09-30,68.980003,69.550003,67.620003,67.68,62.303211,2730900.0,2730900.0,-1.3,-1.885,68.28334,"September 30, 11",-0.01885
2011-09-29,70.459999,70.809998,68.239998,69.699997,64.162743,3226500.0,3226500.0,-0.76,-1.079,69.58333,"September 29, 11",-0.01079
2011-09-28,70.940002,71.07,69.099998,69.199997,63.702488,3511200.0,3511200.0,-1.74001,-2.453,69.79,"September 28, 11",-0.02453
2011-09-27,71.510002,71.620003,70.120003,70.529999,64.926819,4112700.0,4112700.0,-0.98,-1.37,70.75667,"September 27, 11",-0.0137
2011-09-26,68.099998,69.82,67.709999,69.75,64.208771,4467100.0,4467100.0,1.65,2.423,69.09333,"September 26, 11",0.02423
2011-09-23,66.860001,68.43,66.610001,67.300003,61.95343,4468200.0,4468200.0,0.44,0.658,67.44667,"September 23, 11",0.00658
2011-09-22,70.040001,70.089996,64.550003,66.580002,61.290627,11368000.0,11368000.0,-3.46,-4.94,67.07333,"September 22, 11",-0.0494
2011-09-21,75.0,75.32,72.5,72.5,66.740295,4094900.0,4094900.0,-2.5,-3.333,73.44,"September 21, 11",-0.03333
2011-09-20,75.949997,76.839996,75.0,75.220001,69.244217,3036000.0,3036000.0,-0.73,-0.961,75.68667,"September 20, 11",-0.00961
2011-09-19,74.989998,76.160004,74.68,75.760002,69.741341,2869600.0,2869600.0,0.77,1.027,75.53334,"September 19, 11",0.01027
2011-09-16,77.57,77.919998,75.269997,76.400002,70.330482,3689800.0,3689800.0,-1.17,-1.508,76.53,"September 16, 11",-0.01508
2011-09-15,77.0,77.330002,75.639999,77.080002,70.956474,2218300.0,2218300.0,0.08,0.104,76.68333,"September 15, 11",0.00104
2011-09-14,75.629997,77.120003,73.75,76.010002,69.971443,3146700.0,3146700.0,0.38,0.502,75.62667,"September 14, 11",0.00502
2011-09-13,73.639999,75.459999,73.110001,74.970001,69.014091,3226900.0,3226900.0,1.33,1.806,74.51333,"September 13, 11",0.01806
2011-09-12,72.389999,73.779999,71.540001,73.629997,67.780556,3259500.0,3259500.0,1.24,1.713,72.98333,"September 12, 11",0.01713
2011-09-09,74.040001,75.080002,72.900002,73.400002,67.568817,2555400.0,2555400.0,-0.64,-0.864,73.79334,"September 09, 11",-0.00864
2011-09-08,75.709999,76.199997,74.650002,74.989998,69.032501,2543800.0,2543800.0,-0.72,-0.951,75.28,"September 08, 11",-0.00951
2011-09-07,74.879997,76.639999,74.339996,76.269997,70.091156,3250400.0,3250400.0,1.39,1.856,75.75,"September 07, 11",0.01856
2011-09-06,72.43,73.82,71.330002,73.599998,67.637436,4053700.0,4053700.0,1.17,1.615,72.91667,"September 06, 11",0.01615
2011-09-02,75.949997,76.489998,74.459999,74.900002,68.832108,2739400.0,2739400.0,-1.04999,-1.382,75.28333,"September 02, 11",-0.01382
2011-09-01,78.720001,80.110001,77.900002,78.040001,71.717758,2814000.0,2814000.0,-0.68,-0.864,78.68333,"September 01, 11",-0.00864
2011-08-31,79.519997,80.709999,78.169998,78.720001,72.342659,3246500.0,3246500.0,-0.8,-1.006,79.2,"August 31, 11",-0.01006
2011-08-30,78.309998,79.330002,77.68,78.830002,72.443764,2065500.0,2065500.0,0.52,0.664,78.61333,"August 30, 11",0.00664
2011-08-29,76.669998,78.790001,76.669998,78.75,72.370255,2673300.0,2673300.0,2.08,2.713,78.07,"August 29, 11",0.02713
2011-08-26,74.169998,75.849998,72.57,75.720001,69.585693,4011800.0,4011800.0,1.55,2.09,74.71333,"August 26, 11",0.0209
2011-08-25,77.290001,77.440002,74.150002,74.760002,68.703468,2617400.0,2617400.0,-2.53,-3.273,75.45,"August 25, 11",-0.03273
2011-08-24,74.699997,77.0,74.230003,76.599998,70.394409,3685900.0,3685900.0,1.9,2.544,75.94333,"August 24, 11",0.02544
2011-08-23,73.57,74.790001,72.669998,74.790001,68.731026,3857900.0,3857900.0,1.22,1.658,74.08333,"August 23, 11",0.01658
2011-08-22,74.919998,75.0,72.160004,73.0,67.086075,3420900.0,3420900.0,-1.92,-2.563,73.38667,"August 22, 11",-0.02563
2011-08-19,74.110001,75.769997,72.889999,73.160004,67.233078,3477900.0,3477900.0,-0.95,-1.282,73.94,"August 19, 11",-0.01282
2011-08-18,77.059998,77.339996,73.489998,74.459999,68.427788,4502100.0,4502100.0,-2.6,-3.374,75.09666,"August 18, 11",-0.03374
2011-08-17,80.519997,81.269997,78.470001,79.129997,72.719437,2951400.0,2951400.0,-1.39,-1.726,79.62333,"August 17, 11",-0.01726
2011-08-16,80.900002,81.699997,79.279999,80.099998,73.61087,3826100.0,3826100.0,-0.8,-0.989,80.36,"August 16, 11",-0.00989
2011-08-15,81.199997,81.980003,80.150002,81.849998,75.219109,2698900.0,2698900.0,0.65,0.8,81.32667,"August 15, 11",0.008
2011-08-12,80.290001,81.290001,79.0,80.480003,73.960083,3280200.0,3280200.0,0.19,0.237,80.25667,"August 12, 11",0.00237
2011-08-11,75.779999,81.300003,75.669998,79.879997,73.408669,4746300.0,4746300.0,4.1,5.41,78.95,"August 11, 11",0.0541
2011-08-10,78.529999,78.669998,75.129997,75.32,69.218102,4640500.0,4640500.0,-3.21,-4.088,76.37333,"August 10, 11",-0.04088
2011-08-09,79.190002,79.889999,75.5,79.75,73.289246,4804200.0,4804200.0,0.56,0.707,78.38,"August 09, 11",0.00707
2011-08-08,80.339996,81.910004,77.5,77.540001,71.258247,5679800.0,5679800.0,-2.79999,-3.485,78.98334,"August 08, 11",-0.03485
2011-08-05,83.220001,83.720001,80.18,82.360001,75.687775,5026700.0,5026700.0,-0.86,-1.033,82.08667,"August 05, 11",-0.01033
2011-08-04,84.779999,85.040001,81.980003,82.099998,75.448868,4364100.0,4364100.0,-2.68,-3.161,83.04,"August 04, 11",-0.03161
2011-08-03,84.599998,86.0,83.459999,85.739998,78.793922,4380700.0,4380700.0,1.14,1.348,85.06667,"August 03, 11",0.01348
2011-08-02,85.370003,86.029999,83.959999,84.440002,77.599266,4101600.0,4101600.0,-0.93,-1.089,84.81,"August 02, 11",-0.01089
2011-08-01,88.050003,88.050003,85.019997,86.0,79.032906,4119600.0,4119600.0,-2.05,-2.328,86.35667,"August 01, 11",-0.02328
2011-07-29,86.910004,88.169998,86.330002,86.879997,79.841591,3024200.0,3024200.0,-0.03001,-0.035,87.12667,"July 29, 11",-0.00035
2011-07-28,89.440002,90.18,87.739998,87.860001,80.74221,3454700.0,3454700.0,-1.58,-1.767,88.59333,"July 28, 11",-0.01767
2011-07-27,90.239998,90.339996,88.550003,89.139999,81.918503,4036700.0,4036700.0,-1.1,-1.219,89.34333,"July 27, 11",-0.01219
2011-07-26,90.43,91.449997,88.699997,91.0,83.627815,4588900.0,4588900.0,0.57,0.63,90.38333,"July 26, 11",0.0063
2011-07-25,91.699997,92.349998,91.480003,91.879997,84.436546,1867500.0,1867500.0,0.18,0.196,91.90333,"July 25, 11",0.00196
2011-07-22,93.260002,93.620003,92.199997,92.790001,85.272827,1635200.0,1635200.0,-0.47,-0.504,92.87,"July 22, 11",-0.00504
2011-07-21,92.690002,94.07,92.330002,93.080002,85.539307,1984100.0,1984100.0,0.39,0.421,93.16,"July 21, 11",0.00421
2011-07-20,92.010002,92.809998,91.300003,92.190002,84.72142,2182100.0,2182100.0,0.18,0.196,92.1,"July 20, 11",0.00196
2011-07-19,91.220001,92.239998,90.580002,91.769997,84.335449,2550100.0,2550100.0,0.55,0.603,91.53,"July 19, 11",0.00603
2011-07-18,91.800003,91.889999,90.050003,90.459999,83.131577,3612000.0,3612000.0,-1.34,-1.46,90.8,"July 18, 11",-0.0146
2011-07-15,92.970001,93.279999,91.260002,92.199997,84.730591,3206100.0,3206100.0,-0.77,-0.828,92.24667,"July 15, 11",-0.00828
2011-07-14,94.459999,94.980003,92.779999,93.059998,85.52092,2829000.0,2829000.0,-1.4,-1.482,93.60667,"July 14, 11",-0.01482
2011-07-13,94.739998,95.589996,93.989998,94.25,86.614532,2133100.0,2133100.0,-0.49,-0.517,94.61,"July 13, 11",-0.00517
2011-07-12,94.699997,95.089996,93.809998,94.080002,86.458298,2958900.0,2958900.0,-0.62,-0.655,94.32667,"July 12, 11",-0.00655
2011-07-11,96.75,96.75,94.470001,95.080002,87.377281,2534700.0,2534700.0,-1.67,-1.726,95.43333,"July 11, 11",-0.01726
2011-07-08,97.239998,97.699997,96.959999,97.559998,89.65638,2229100.0,2229100.0,0.32,0.329,97.40666,"July 08, 11",0.00329
2011-07-07,97.690002,98.660004,96.919998,98.5,90.520233,2958600.0,2958600.0,0.81,0.829,98.02667,"July 07, 11",0.00829
2011-07-06,95.580002,97.07,95.559998,96.779999,88.93956,2365900.0,2365900.0,1.2,1.255,96.47,"July 06, 11",0.01255
2011-07-05,96.169998,96.25,95.199997,95.5,87.763268,1870700.0,1870700.0,-0.67,-0.697,95.65,"July 05, 11",-0.00697
2011-07-01,94.68,96.830002,94.559998,96.519997,88.700623,2464600.0,2464600.0,1.84,1.943,95.97,"July 01, 11",0.01943
2011-06-30,93.839996,94.949997,93.800003,94.849998,87.165955,2079300.0,2079300.0,1.01,1.076,94.53333,"June 30, 11",0.01076
2011-06-29,94.5,94.910004,93.099998,93.629997,86.044769,2283700.0,2283700.0,-0.87,-0.921,93.88,"June 29, 11",-0.00921
2011-06-28,93.129997,94.190002,92.769997,94.019997,86.403145,1762100.0,1762100.0,0.89,0.956,93.66,"June 28, 11",0.00956
2011-06-27,91.970001,93.0,91.610001,92.849998,85.327957,1930900.0,1930900.0,0.88,0.957,92.48667,"June 27, 11",0.00957
2011-06-24,92.910004,93.449997,91.57,91.870003,84.427361,4282900.0,4282900.0,-1.04,-1.119,92.29667,"June 24, 11",-0.01119
2011-06-23,91.120003,93.449997,90.599998,92.959999,85.429031,4850000.0,4850000.0,1.84,2.019,92.33666,"June 23, 11",0.02019
2011-06-22,91.5,92.410004,90.660004,91.440002,84.032158,6023500.0,6023500.0,-0.06,-0.066,91.50334,"June 22, 11",-0.00066
2011-06-21,88.43,89.480003,81.220001,89.129997,81.909317,3292100.0,3292100.0,0.7,0.792,86.61,"June 21, 11",0.00792
2011-06-20,86.830002,87.860001,86.610001,87.5,80.411354,1809200.0,1809200.0,0.67,0.772,87.32333,"June 20, 11",0.00772
2011-06-17,87.260002,87.690002,86.669998,86.989998,79.942703,2131400.0,2131400.0,-0.27,-0.309,87.11667,"June 17, 11",-0.00309
2011-06-16,86.709999,87.519997,86.0,86.480003,79.473976,2095300.0,2095300.0,-0.23,-0.265,86.66667,"June 16, 11",-0.00265
2011-06-15,86.43,87.290001,86.099998,86.489998,79.483185,2357200.0,2357200.0,0.06,0.069,86.62667,"June 15, 11",0.00069
2011-06-14,86.589996,88.0,86.220001,87.43,80.2276,2732100.0,2732100.0,0.84,0.97,87.21667,"June 14, 11",0.0097
2011-06-13,85.370003,86.150002,84.949997,85.919998,78.841942,2444200.0,2444200.0,0.55,0.644,85.67333,"June 13, 11",0.00644
2011-06-10,86.230003,86.389999,84.790001,85.379997,78.346466,2707900.0,2707900.0,-0.85001,-0.986,85.52,"June 10, 11",-0.00986
2011-06-09,86.080002,86.790001,85.800003,86.209999,79.108093,2938200.0,2938200.0,0.13,0.151,86.26667,"June 09, 11",0.00151
2011-06-08,86.540001,86.900002,85.459999,85.589996,78.539124,3320700.0,3320700.0,-0.95001,-1.098,85.98333,"June 08, 11",-0.01098
2011-06-07,87.949997,88.230003,86.68,86.760002,79.612755,3211800.0,3211800.0,-1.18999,-1.353,87.22334,"June 07, 11",-0.01353
2011-06-06,89.989998,90.559998,87.650002,87.75,80.521225,3268200.0,3268200.0,-2.24,-2.489,88.65333,"June 06, 11",-0.02489
2011-06-03,90.32,91.0,89.900002,90.150002,82.723503,2139300.0,2139300.0,-0.17,-0.188,90.35,"June 03, 11",-0.00188
2011-06-02,91.790001,92.5,91.0,91.519997,83.980652,1958100.0,1958100.0,-0.27,-0.294,91.67333,"June 02, 11",-0.00294
2011-06-01,93.949997,94.389999,91.410004,91.43,83.898041,3444300.0,3444300.0,-2.52,-2.682,92.41,"June 01, 11",-0.02682
2011-05-31,92.629997,93.730003,92.580002,93.639999,85.925995,2378700.0,2378700.0,1.01,1.09,93.31667,"May 31, 11",0.0109
2011-05-27,91.849998,92.349998,91.599998,91.900002,84.329353,1222100.0,1222100.0,0.05,0.054,91.95,"May 27, 11",0.00054
2011-05-26,91.309998,91.900002,90.800003,91.360001,83.833817,2346200.0,2346200.0,0.05,0.055,91.35334,"May 26, 11",0.00055
2011-05-25,90.959999,92.300003,90.82,91.839996,84.274269,1727900.0,1727900.0,0.88,0.967,91.65333,"May 25, 11",0.00967
2011-05-24,92.209999,92.419998,90.93,91.480003,83.943939,1604200.0,1604200.0,-0.73,-0.792,91.61,"May 24, 11",-0.00792
2011-05-23,92.559998,92.690002,91.050003,92.040001,84.457802,2539500.0,2539500.0,-0.52,-0.562,91.92667,"May 23, 11",-0.00562
2011-05-20,94.459999,94.589996,93.559998,93.82,86.091171,1377800.0,1377800.0,-0.64,-0.678,93.99,"May 20, 11",-0.00678
2011-05-19,94.010002,94.650002,93.5,94.580002,86.788559,1919700.0,1919700.0,0.57,0.606,94.24333,"May 19, 11",0.00606
2011-05-18,92.870003,94.209999,92.300003,93.650002,85.935173,1923100.0,1923100.0,0.78,0.84,93.38667,"May 18, 11",0.0084
2011-05-17,92.849998,92.919998,92.050003,92.589996,84.962502,2144000.0,2144000.0,-0.26,-0.28,92.52,"May 17, 11",-0.0028
2011-05-16,93.379997,94.43,92.980003,93.18,85.503899,1939600.0,1939600.0,-0.2,-0.214,93.53,"May 16, 11",-0.00214
2011-05-13,95.169998,95.5,93.5,93.580002,85.870941,2780400.0,2780400.0,-1.59,-1.671,94.19333,"May 13, 11",-0.01671
2011-05-12,95.110001,95.129997,94.040001,94.959999,87.13726,2235900.0,2235900.0,-0.15,-0.158,94.71,"May 12, 11",-0.00158
2011-05-11,95.43,96.5,94.790001,95.160004,87.320786,2580200.0,2580200.0,-0.27,-0.283,95.48334,"May 11, 11",-0.00283
2011-05-10,95.360001,96.239998,95.160004,95.739998,87.853004,1658800.0,1658800.0,0.38,0.398,95.71333,"May 10, 11",0.00398
2011-05-09,95.599998,95.639999,94.559998,94.910004,87.09137,1542000.0,1542000.0,-0.68999,-0.722,95.03667,"May 09, 11",-0.00722
2011-05-06,96.139999,96.389999,95.139999,95.650002,87.770432,2520900.0,2520900.0,-0.49,-0.51,95.72667,"May 06, 11",-0.0051
2011-05-05,92.160004,95.989998,91.800003,95.290001,87.440063,3636400.0,3636400.0,3.13,3.396,94.36,"May 05, 11",0.03396
2011-05-04,93.699997,94.580002,92.419998,92.639999,85.008385,2292800.0,2292800.0,-1.06,-1.131,93.21333,"May 04, 11",-0.01131
2011-05-03,94.0,94.779999,93.629997,94.220001,86.458206,1528300.0,1528300.0,0.22,0.234,94.21,"May 03, 11",0.00234
2011-05-02,96.25,96.889999,94.029999,94.370003,86.595856,2280800.0,2280800.0,-1.88,-1.953,95.09667,"May 02, 11",-0.01953
2011-04-29,95.550003,96.25,95.300003,95.669998,87.788788,1431400.0,1431400.0,0.12,0.126,95.74,"April 29, 11",0.00126
2011-04-28,94.529999,95.760002,94.449997,95.279999,87.430908,1614500.0,1614500.0,0.75,0.793,95.16333,"April 28, 11",0.00793
2011-04-27,94.650002,94.989998,93.370003,94.800003,86.990433,1513500.0,1513500.0,0.15,0.158,94.38667,"April 27, 11",0.00158
2011-04-26,94.260002,95.029999,94.059998,94.489998,86.705956,1900000.0,1900000.0,0.23,0.244,94.52667,"April 26, 11",0.00244
2011-04-25,93.75,94.129997,92.900002,93.849998,86.118706,1347000.0,1347000.0,0.1,0.107,93.62667,"April 25, 11",0.00107
2011-04-21,93.720001,94.230003,93.389999,93.940002,86.201279,1816300.0,1816300.0,0.22,0.235,93.85333,"April 21, 11",0.00235
2011-04-20,93.0,94.190002,92.360001,93.230003,85.549797,1901200.0,1901200.0,0.23,0.247,93.26,"April 20, 11",0.00247
2011-04-19,92.510002,92.980003,91.519997,91.849998,84.283447,1678500.0,1678500.0,-0.66,-0.713,92.11667,"April 19, 11",-0.00713
2011-04-18,91.339996,92.239998,91.099998,91.959999,84.384392,2293200.0,2293200.0,0.62,0.679,91.76666,"April 18, 11",0.00679
2011-04-15,93.010002,93.349998,92.190002,92.580002,84.953285,1976000.0,1976000.0,-0.43,-0.462,92.70667,"April 15, 11",-0.00462
2011-04-14,92.940002,93.989998,92.660004,92.940002,85.283669,2148800.0,2148800.0,0.0,0.0,93.19667,"April 14, 11",0.0
2011-04-13,94.589996,94.669998,93.07,93.43,85.733284,2108900.0,2108900.0,-1.16,-1.226,93.72333,"April 13, 11",-0.01226
2011-04-12,92.169998,94.400002,91.959999,94.080002,86.329758,3368000.0,3368000.0,1.91,2.072,93.48,"April 12, 11",0.02072
2011-04-11,91.300003,92.860001,90.660004,92.529999,84.907433,3345600.0,3345600.0,1.23,1.347,92.01667,"April 11, 11",0.01347
2011-04-08,93.849998,94.18,90.82,91.160004,83.650284,2919300.0,2919300.0,-2.68999,-2.866,92.05333,"April 08, 11",-0.02866
2011-04-07,94.260002,94.720001,93.410004,93.910004,86.173752,1475000.0,1475000.0,-0.35,-0.371,94.01334,"April 07, 11",-0.00371
2011-04-06,95.160004,95.349998,93.800003,94.589996,86.797729,1620200.0,1620200.0,-0.57001,-0.599,94.58,"April 06, 11",-0.00599
2011-04-05,94.690002,95.279999,94.110001,94.190002,86.430672,1436900.0,1436900.0,-0.5,-0.528,94.52667,"April 05, 11",-0.00528
2011-04-04,95.010002,95.419998,94.459999,95.120003,87.284042,1309700.0,1309700.0,0.11,0.116,95.0,"April 04, 11",0.00116
2011-04-01,95.0,96.5,94.580002,95.0,87.173943,3424800.0,3424800.0,0.0,0.0,95.36,"April 01, 11",0.0
2011-03-31,93.209999,94.410004,93.019997,93.550003,85.843414,1613500.0,1613500.0,0.34,0.365,93.66,"March 31, 11",0.00365
2011-03-30,93.309998,94.400002,93.139999,93.75,86.026917,1639600.0,1639600.0,0.44,0.472,93.76333,"March 30, 11",0.00472
2011-03-29,92.93,93.300003,92.129997,93.040001,85.37542,1753900.0,1753900.0,0.11,0.118,92.82333,"March 29, 11",0.00118
2011-03-28,91.089996,93.68,90.599998,93.019997,85.357056,4364500.0,4364500.0,1.93,2.119,92.43333,"March 28, 11",0.02119
2011-03-25,90.870003,91.059998,89.849998,90.279999,82.842789,2311000.0,2311000.0,-0.59,-0.649,90.39666,"March 25, 11",-0.00649
2011-03-24,89.279999,90.900002,89.120003,90.790001,83.31076,2527400.0,2527400.0,1.51,1.691,90.27,"March 24, 11",0.01691
2011-03-23,87.830002,89.379997,87.050003,88.959999,81.631523,1950600.0,1950600.0,1.13,1.287,88.46333,"March 23, 11",0.01287
2011-03-22,89.669998,89.68,88.190002,88.290001,81.016731,1950500.0,1950500.0,-1.38,-1.539,88.72,"March 22, 11",-0.01539
2011-03-21,90.370003,90.480003,89.610001,89.860001,82.45739,2140600.0,2140600.0,-0.51,-0.564,89.98334,"March 21, 11",-0.00564
2011-03-18,90.099998,90.209999,88.269997,89.279999,81.925148,3956300.0,3956300.0,-0.82,-0.91,89.25333,"March 18, 11",-0.0091
2011-03-17,89.790001,90.400002,87.489998,87.889999,80.649658,6607500.0,6607500.0,-1.9,-2.116,88.59333,"March 17, 11",-0.02116
2011-03-16,87.360001,87.660004,85.029999,85.279999,78.2547,4906800.0,4906800.0,-2.08,-2.381,85.99,"March 16, 11",-0.02381
2011-03-15,86.019997,89.059998,85.970001,87.790001,80.447769,3925800.0,3925800.0,1.77,2.058,87.60667,"March 15, 11",0.02058
2011-03-14,89.720001,89.860001,87.199997,88.629997,81.217522,5338000.0,5338000.0,-1.09,-1.215,88.56333,"March 14, 11",-0.01215
2011-03-11,90.080002,91.25,89.860001,90.709999,83.123581,2942900.0,2942900.0,0.63,0.699,90.60667,"March 11, 11",0.00699
2011-03-10,89.720001,91.330002,88.800003,89.949997,82.427132,3273600.0,3273600.0,0.23,0.256,90.02667,"March 10, 11",0.00256
2011-03-09,89.529999,91.0,89.0,90.779999,83.187752,2630800.0,2630800.0,1.25,1.396,90.26,"March 09, 11",0.01396
